date	time	relative time [s]	Cn [P/cm^3]	none	X50(V) [micro-m]	none	
12/13/2016	2:03:16 PM	195.91	48606.433594	NaN	0.828087	NaN	
12/13/2016	2:03:18 PM	197.16	53945.398437	NaN	1.096090	NaN	
12/13/2016	2:03:19 PM	198.37	57122.933594	NaN	1.155408	NaN	
12/13/2016	2:03:20 PM	199.06	48148.597656	NaN	0.884558	NaN	
12/13/2016	2:03:21 PM	200.28	58093.593750	NaN	0.769562	NaN	
12/13/2016	2:03:21 PM	200.98	53301.515625	NaN	0.588305	NaN	
12/13/2016	2:03:23 PM	202.31	49929.675781	NaN	0.860188	NaN	
12/13/2016	2:03:23 PM	202.92	59957.515625	NaN	1.538056	NaN	
12/13/2016	2:03:25 PM	204.17	51257.421875	NaN	0.788771	NaN	
12/13/2016	2:03:26 PM	205.05	56789.781250	NaN	1.121513	NaN	
12/13/2016	2:03:27 PM	206.19	44631.253906	NaN	0.662408	NaN	
12/13/2016	2:03:27 PM	206.86	55093.378906	NaN	0.868624	NaN	
12/13/2016	2:03:29 PM	208.20	51377.187500	NaN	1.166211	NaN	
12/13/2016	2:03:29 PM	208.91	51860.171875	NaN	0.364932	NaN	
12/13/2016	2:03:31 PM	210.14	58632.683594	NaN	0.700018	NaN	
12/13/2016	2:03:32 PM	211.34	60360.953125	NaN	1.963239	NaN	
12/13/2016	2:03:33 PM	212.06	54370.617187	NaN	0.979726	NaN	
12/13/2016	2:03:34 PM	213.31	58087.046875	NaN	1.359880	NaN	
12/13/2016	2:03:35 PM	214.00	52937.953125	NaN	2.374514	NaN	
12/13/2016	2:03:36 PM	215.30	50389.023437	NaN	1.015853	NaN	
12/13/2016	2:03:36 PM	215.98	48047.671875	NaN	0.352484	NaN	
12/13/2016	2:03:38 PM	217.22	50385.515625	NaN	0.328154	NaN	
12/13/2016	2:03:38 PM	217.89	61501.664062	NaN	0.649358	NaN	
12/13/2016	2:03:40 PM	219.14	52680.628906	NaN	0.696225	NaN	
12/13/2016	2:03:41 PM	220.39	55426.941406	NaN	0.779607	NaN	
12/13/2016	2:03:42 PM	221.09	52136.882812	NaN	0.969300	NaN	
12/13/2016	2:03:43 PM	222.34	53162.679687	NaN	0.754923	NaN	
12/13/2016	2:03:44 PM	223.00	53529.011719	NaN	1.010929	NaN	
12/13/2016	2:03:45 PM	224.27	47421.937500	NaN	0.541118	NaN	
12/13/2016	2:03:45 PM	224.98	55776.179687	NaN	0.955604	NaN	
12/13/2016	2:03:47 PM	226.20	53784.792969	NaN	0.378232	NaN	
12/13/2016	2:03:47 PM	226.87	57621.824219	NaN	0.360771	NaN	
12/13/2016	2:03:49 PM	228.22	57807.183594	NaN	0.495778	NaN	
12/13/2016	2:03:50 PM	229.47	62004.039062	NaN	0.507992	NaN	
12/13/2016	2:03:51 PM	230.14	50854.742187	NaN	0.332292	NaN	
12/13/2016	2:03:52 PM	231.45	50648.449219	NaN	0.992820	NaN	
12/13/2016	2:03:53 PM	232.12	51991.757812	NaN	0.813246	NaN	
12/13/2016	2:03:54 PM	233.37	46172.375000	NaN	0.677529	NaN	
12/13/2016	2:03:55 PM	234.05	54181.167969	NaN	0.881184	NaN	
12/13/2016	2:03:56 PM	235.23	53052.953125	NaN	0.798405	NaN	
12/13/2016	2:03:56 PM	235.86	57815.785156	NaN	0.924846	NaN	
12/13/2016	2:03:58 PM	237.12	55477.105469	NaN	0.336803	NaN	
12/13/2016	2:03:59 PM	238.39	51258.390625	NaN	0.327416	NaN	
12/13/2016	2:04:00 PM	239.03	52506.230469	NaN	0.608101	NaN	
12/13/2016	2:04:01 PM	240.34	50974.941406	NaN	1.411323	NaN	
12/13/2016	2:04:02 PM	241.00	49484.015625	NaN	1.092038	NaN	
12/13/2016	2:04:03 PM	242.23	50472.941406	NaN	1.034700	NaN	
12/13/2016	2:04:03 PM	242.89	56541.148437	NaN	0.332924	NaN	
12/13/2016	2:04:05 PM	244.16	53285.906250	NaN	0.919158	NaN	
12/13/2016	2:04:06 PM	245.48	49184.605469	NaN	1.081522	NaN	
12/13/2016	2:04:07 PM	246.17	60284.761719	NaN	1.258843	NaN	
12/13/2016	2:04:08 PM	247.39	51042.097656	NaN	0.672175	NaN	
12/13/2016	2:04:09 PM	248.06	55193.386719	NaN	0.426809	NaN	
12/13/2016	2:04:10 PM	249.34	54606.886719	NaN	0.611377	NaN	
12/13/2016	2:04:11 PM	250.03	49254.105469	NaN	0.502362	NaN	
12/13/2016	2:04:12 PM	251.34	53991.019531	NaN	0.304553	NaN	
12/13/2016	2:04:13 PM	252.02	52727.343750	NaN	0.784618	NaN	
12/13/2016	2:04:14 PM	253.34	45378.785156	NaN	1.123112	NaN	
12/13/2016	2:04:15 PM	254.06	54243.484375	NaN	1.048163	NaN	
12/13/2016	2:04:16 PM	255.31	54109.863281	NaN	0.847736	NaN	
12/13/2016	2:04:17 PM	256.02	50112.410156	NaN	0.476001	NaN	
12/13/2016	2:04:18 PM	257.34	59728.167969	NaN	0.458475	NaN	
12/13/2016	2:04:19 PM	258.00	50868.750000	NaN	0.948408	NaN	
12/13/2016	2:04:20 PM	259.30	50393.257812	NaN	0.766823	NaN	
12/13/2016	2:04:20 PM	259.94	56573.093750	NaN	0.890027	NaN	
12/13/2016	2:04:22 PM	261.17	57782.582031	NaN	1.090311	NaN	
12/13/2016	2:04:23 PM	262.44	52066.085937	NaN	1.138628	NaN	
